movie_id,runtime,adult,genres,directors,keywords
40478,88,False,"Horror, Sci-Fi, Thriller",William F. Claxton,animal attack rabbit dead family giant animal mutant animal pantyhose gene manipulation child killed by animal bloody body of child
40491,69,False,"Comedy, Drama",Aki Kaurismäki,"helsinki, finland factory worker match isolation parent child relationship poison monotony murder loneliness"
59315,126,False,"Action, Adventure, Sci-Fi",Jon Favreau,middle east superhero arms dealer malibu based on comic aftercreditsstinger marvel cinematic universe (mcu) counterterrorism
39292,92,False,"Crime, Drama",George Clooney,government communist telecaster political activism politician based on true story anti-communism mccarthyism tv news anchor 1950s government witch hunt
39307,106,False,"Children, Drama",John Gatins,sports parent child relationship horse race horse kentucky based on true story family relationships
7900,101,False,"Drama, Horror, Sci-Fi",Terence Fisher,rape mad scientist murder grave robber grave robbing brain transplant frankenstein
7986,85,False,Sci-Fi,Stuart Gordon,post-apocalyptic future mecha giant robot piloted robot robot robot fighting
40732,99,False,"Adventure, Drama, Horror, Thriller",Neil Marshall,panic darkness mutant expedition cave claustrophobia trauma gore female friendship rope climbing appalachia friends female protagonist best friend creature survival horror grieving speleology brutal violence camcorder suspenseful
40819,136,False,"Drama, Musical, Romance",James Mangold,prison adultery concert music record country music guitar germany loss of loved one marriage single accident 1960s biographical
40826,135,False,"Drama, Musical, Romance",Chris Columbus,"aids musical based on play or musical hiv rock opera missing person lgbt mugging manhattan, new york city gay theme"
40851,101,False,"Action, Adventure, Children, Fantasy",Jon Favreau,based on novel or book killer robot house time travel giant lizard alien space board game astronaut alternate reality brother brother relationship
40946,70,False,"Comedy, Musical",Liam Lynch,stand-up comedy
40955,128,False,"Comedy, Drama",Neil Jordan,"london, england transvestism transsexuality loss of loved one transvestite 1970s pregnancy pastor male homosexuality ireland lgbt"
40959,88,False,"Action, Comedy, Crime, Thriller",Harold Ramis,escape gangster stripper strip club crook ice storm murder betrayal mobster killer alcohol abuse wichita kansas christmas
41527,90,False,"Crime, Drama, Thriller, War",Hany Abu-Assad,individual friendship israel palestinian-israeli conflict palestine middle east muslim civil war suicide mission unemployment gay theme
40583,128,False,"Drama, Thriller",Stephen Gaghan,petrol cia middle east capitalism globalization persia war on terror conspiracy false flag geopolitics us imperialism war for oil
41566,143,False,"Adventure, Children, Fantasy",Andrew Adamson,witch epic sibling relationship saving the world based on novel or book self sacrifice winter fairy tale cupboard beaver lion surrealism battle based on children's book fantasy world duringcreditsstinger 1940s high fantasy isekai based on young adult novel faun good versus evil
40597,88,False,"Comedy, Drama",Hannu Tuomainen,road movie
40617,85,False,"Horror, Thriller",Christopher Smith,"london, england escape chase insanity subway cellar london underground rape attempt train sewer vagrant tunnel"
41285,124,False,"Crime, Drama, Romance",Woody Allen,"adultery london, england love triangle sports upper class tennis river thames love wealth lust gold digger instructor social climbing"
8010,127,False,Drama,John G. Avildsen,based on novel or book africa shower chicken apartheid bullying boxing
41627,121,False,"Action, Drama",Masaki Kobayashi,samurai kidnapping period drama jidaigeki edo period feudal japan chanbara bushi
41769,92,False,"Comedy, Drama, Romance",Petter Næss,taxi driver autism asperger's syndrome
41997,164,False,"Action, Crime, Drama, Thriller",Steven Spielberg,"hotel room israel mossad assassination paris, france hostage olympic games 1970s intelligence munich, germany ailul al aswad plo terrorist group bomb constructor baader-meinhof group olympian village revenge terrorism terrorist group graphic violence"
42004,103,False,"Adventure, Comedy, Drama",Duncan Tucker,"new york city individual sexual abuse waitress parent child relationship therapist missionary runaway drug addiction hustler cocaine motel new identity porn actor road trip los angeles, california porn industry stolen cars hitchhike trans woman transgender"
42007,97,False,"Comedy, Drama, Romance",Rob Reiner,daughter ladykiller family secrets extramarital affair
42009,94,False,"Adventure, Comedy",Adam Shankman,"chicago, illinois lake husband wife relationship based on novel or book holiday competition forbidden love big family father family relationships rivalry labor pain family vacation family holiday large family"
42011,90,False,"Comedy, Crime",Dean Parisot,husband wife relationship based on novel or book robber hold-up robbery suburbia remake loss of job humiliation unemployment bankruptcy travel agent riches to rags bearer bonds comeuppance
42013,94,False,Comedy,Barry W. Blaustein,operation sports lawnmower finger loser uncle special olympics
42018,103,False,"Comedy, Drama",Stephen Frears,widow world war ii musical nacktrevue variety show
42176,94,False,"Drama, Thriller",Karel Kachyňa,
42285,92,False,"Horror, Thriller",Brian Yuzna,trauma victim surprise murder slasher torture dentist death psycho voyeur
45668,99,False,"Drama, Fantasy, Romance",Alejandro Agresti,"chicago, illinois future writing architect time travel love letter time remake architecture mysterious letter first kiss passage of time lake house"
41573,103,False,"Comedy, Drama, Romance",Thomas Bezucha,marriage proposal holiday big family terminal illness connecticut family relationships falling in love engagement ring christmas christmas tradition christmas romance christmas dinner christmas present
41863,121,False,"Adventure, Crime, Drama",Tommy Lee Jones,mexico texas illegal immigration border patrol usa–mexico border promise corpse desert neo-western coyote
41617,85,False,"Crime, Drama, Romance",Barbara Kopple,high school hip-hop street gang upper class fight gun gangster underage drinking marijuana east los angeles lingerie gang rape suburb drugs rebellious youth inner city hispanic bonfire voyeurism wild party gang violence privileged life woman director pacific palisades sex game video camera teenager violence
8093,125,False,"Action, Drama, Romance, Thriller",Kang Je-kyu,bomb s.w.a.t. spy ctx terrorism agent intelligence agent korean army inter-korean relations
8195,144,False,"Drama, Mystery, Romance",Michelangelo Antonioni,island mediterranean police architect boating trip
42730,118,False,Drama,James Gartner,racial segregation basketball teachers and students
42738,106,False,"Action, Fantasy, Horror",Len Wiseman,"budapest, hungary vampire key light forbidden love rivalry werewolf gothic evolution dark fantasy lycanthrope urban gothic"
42761,90,False,"Adventure, Children, Comedy, Fantasy",Sean McNamara,
42943,126,False,"Adventure, Drama, War",Hugh Hudson,chase independence rebel british army native american based on true story fur trapping 18th century revolutionary war
42946,106,False,"Action, Comedy",Jackie Chan,sea martial arts smuggling (contraband) police coast guard british empire hong kong pirate 19th century
43376,117,False,"Drama, War",Marc Rothemund,"death penalty nazi resistance munich, germany biography white rose flyer guillotine gestapo anti-nazi resistance nazism 1940s"
43396,127,False,Drama,Roger Donaldson,utah new zealand life's dream motor sport motorcycle trailer mortgage 1960s speed records
43419,93,False,"Action, Comedy, Crime, Western",Joachim Rønning Espen Sandberg,mexico bank robber revenge best friend bank robbery bank vault steam locomotive
42556,100,False,"Fantasy, Mystery, Western",George Pal,magic circus arizona yeti medusa railroad chinese man loch ness monster
42732,112,False,Comedy,Wayne Wang,"hotel new year's eve holiday department store cooking new orleans, louisiana austria vacation terminal illness remake dying woman avalanche saleswoman luxury hotel change of heart narcissist hotel clerk winter vacation christmas snooping czech republic introvert hotel employee celebrity cameo"
42559,122,False,"Action, Adventure, Drama",Kihachi Okamoto,"samurai based on novel or book based on true story sword fight tokyo, japan ronin jidaigeki edo period 19th century"
42728,125,False,"Drama, Romance",Kevin Reynolds,in love with enemy hostility castle lovers revenge murder knight battle middle ages (476-1453) star crossed lovers 6th century
42725,94,False,Comedy,Nicholaus Goossen,video game grandparent grandchild relationship roommate cannabis rivalry pot smoking bong marijuana man child male masturbation stoner older woman younger man relationship grandmother game tester game design weed stoner movie
8336,100,False,"Comedy, Romance",Billy Wilder,military officer romantic comedy deception train marriage engagement military academy adult as a child
8387,83,False,"Comedy, Crime",Alan Metter,"video game mafia police academy moscow, russia commandant"
43684,99,False,"Comedy, Drama, Romance",Sanaa Hamri,love triangle blind date woman director mixed race marriage
43869,87,False,"Adventure, Animation, Children, Comedy",Matthew O'Callaghan,hat africa museum human animal relationship product placement balloon jungle based on children's book monkey family prediction cargo ship curiosity natural history museum animal protagonist
