movie_id,similar_movie_1,similar_movie_2,similar_movie_3,similar_movie_4,similar_movie_5,similar_movie_6,similar_movie_7,similar_movie_8,similar_movie_9,similar_movie_10
8943,6750,27899,4526,3436,8008,4517,8362,301,4080,412
8946,1474,4703,2590,7254,71899,26965,108078,83132,6344,165549
8947,134158,2929,4083,164881,8362,70990,78836,67361,3893,7012
8948,80864,47970,84374,1244,95843,7255,50792,3480,65585,161922
8950,58964,86960,1474,3264,64957,114707,8609,151501,3987,617
8951,1040,6650,6870,1226,44191,100106,8383,71131,5272,60894
8952,1893,180031,7054,4921,6324,60293,112290,391,3746,312
8954,7450,639,32294,111817,6296,6367,7932,3606,175,59018
48161,708,4220,59995,511,43460,54,33815,31260,211,58839
8915,88672,43,93134,2098,31522,1081,445,131796,26732,62511
8917,119141,101423,6559,5481,93297,110102,5872,5915,27397,2478
8961,3502,54372,3462,27769,5685,107436,141810,65130,90405,65642
8966,42004,41724,128592,25947,92422,181719,132618,4526,136016,135518
8967,2315,1489,8382,26717,54910,101074,69211,6658,1992,148709
8968,60760,45062,175569,5609,7439,102903,106916,139644,8831,3370
8974,59725,2991,1089,78264,2764,4018,6687,145935,1593,43
8977,51662,161594,122886,27721,2033,7756,1606,65682,637,2505
8978,142422,514,64249,27584,539,6119,1220,4670,174551,31692
8981,7131,4273,5077,71668,6751,93512,32917,91628,6942,495
8982,2590,93272,31973,107951,476,106062,94985,165075,765,1812
8983,4047,1276,7248,31522,5155,8684,48032,4727,1249,55253
8987,6965,48883,62437,8753,5,32022,6720,953,1588,34528
8989,6425,44840,3098,174141,1591,5267,6246,1021,2060,73804
8958,3737,184471,5447,4835,5461,52767,7083,2935,50658,45175
8969,162590,4246,2940,2181,40826,8362,49666,1807,141928,4321
8959,8293,715,81788,56941,8518,141810,58964,62344,631,112515
8972,5472,56775,254,3652,5720,59615,5258,6204,2037,103685
25769,158972,61628,3410,182299,130576,3497,2408,6310,4527,3268
25771,75446,3174,102823,6666,6415,363,86290,3569,176,100397
25782,6982,2743,4926,26052,1116,3528,69453,7008,109853,915
25788,25773,615,5991,4971,4466,6196,150401,26681,786,6769
25795,4024,412,78116,59018,7023,4489,4936,91628,639,1836
25797,6720,4024,161922,7340,412,2133,1135,3045,6183,4043
25805,25827,95307,8911,5449,7255,3791,31700,27838,5896,8458
25827,5449,8911,95307,3791,848,31700,8463,5896,134158,7312
25833,27899,8362,6596,6750,2570,77421,3391,49,82767,27266
25834,118814,1175,8609,166526,8518,4313,3350,391,3747,5856
25841,114126,944,27866,1235,7285,143355,80748,38798,114627,3475
26073,26048,115210,8484,5107,6434,129229,2028,108928,8461,143410
25752,2506,5283,4383,155812,5685,112138,1121,6853,2339,141820
25757,6415,86290,50658,8609,7303,142997,50796,363,391,3569
25887,98122,100383,70533,2549,44199,26630,135137,71108,112788,8633
25898,30848,28,62344,715,8609,1235,92760,44694,65882,6436
25906,8261,381,207,412,7728,118814,90630,1247,3171,167790
25923,412,4928,118814,8609,715,168366,164881,1441,6810,4263
25940,1731,47950,6971,136778,31658,1922,46335,1729,3640,521
25946,5039,5361,1801,6849,99149,43,1224,31923,302,168366
25947,3729,47950,1537,2153,3141,1964,172875,913,4925,1136
25952,2307,114670,6631,2259,35015,122888,86960,8131,84374,74948
25962,7308,4800,53138,438,101741,1301,1291,2334,2860,105844
25996,137337,82093,2548,4441,1489,1476,5530,89904,116817,6711
25999,129659,110611,25827,4881,3765,4326,3671,55282,8911,8057
26048,48649,66785,116529,26073,26236,4005,55118,5720,7143,73876
26052,77688,4077,128,6982,1041,2743,6436,6344,2104,3410
48214,50068,4577,49286,5152,164917,53550,2700,4353,4008,54190
25865,67799,4412,118814,77421,58964,3855,30848,1945,5625,8609
25886,31522,4727,2067,207,4916,4117,4349,118702,1035,48032
25870,2779,2682,55250,5710,5334,96610,61465,91337,118,2236
26131,133879,8197,26359,86922,896,2943,5114,81910,32469,5237
26150,179053,900,6944,3637,8727,176101,86898,65514,915,168026
26151,2575,79139,68954,151311,172547,5673,3173,3100,3171,7064
26159,442,80219,23,43921,6213,2741,6709,1647,44597,79501
26169,131439,47200,95761,63768,3328,96832,8939,99106,97470,69131
26184,136778,8609,1175,848,134158,4035,118814,4326,99750,3987
26122,96917,298,5244,3112,44694,4056,715,7781,60397,2069
26085,1931,4000,8337,2691,6405,1721,6837,4429,8748,8366
26124,134130,4942,100611,3503,2900,140359,166526,144210,1373,6323
26116,7078,1298,1104,50796,3150,50514,4323,3476,7939,36527
26133,149330,64249,167772,105540,117368,73858,91414,182727,107449,88954
26171,7206,82202,1235,7209,482,32298,237,89047,148652,3855
26258,106062,2590,132660,71899,6342,80124,8870,26965,90353,133802
26265,4195,1340,51925,114707,2511,7217,61729,95165,931,84601
26303,7346,2125,942,104944,7371,3141,55094,114246,61024,6885
26313,165529,132488,7127,39381,6893,55245,74851,132335,31427,3252
26322,6335,26947,7344,886,93838,4531,4262,407,3435,72178
26326,80846,7072,69251,1655,55259,8225,2119,1968,48001,4909
26347,3587,6344,91628,765,59018,108078,124484,147282,71899,5238
26225,3525,526,3798,1235,76293,77795,2257,2927,189043,4810
26231,8695,143525,5621,5451,52458,82093,117572,53125,477,141866
26283,3765,25827,6572,61986,848,8911,5893,104218,151,8838
26237,3584,74916,4663,155892,707,1137,160872,3431,4126,170399
26249,187593,32440,3705,1036,888,466,2161,1018,33966,131578
26285,52328,37386,53453,92192,112623,6731,1690,65,6390,103085
26394,391,134021,84374,95218,114494,40581,838,65585,86882,1235
26399,6294,136556,87222,134170,5047,79224,98499,59784,2286,26865
26401,174045,5609,4327,151,2174,1184,71438,8609,539,2698
26422,6324,78116,91628,173205,2174,5347,7450,7023,639,160836
26429,5649,1339,82152,184,2644,3606,7450,7454,6367,1230
26464,2535,3697,170399,4488,53550,707,3966,68932,74916,2672
26467,4029,25827,44828,118290,89281,2662,848,8911,134158,7312
26471,1926,4102,1519,4860,656,4290,25855,116849,157432,2474
26472,670,1223,26366,1304,6918,49286,335,1209,68347,2204
26750,4223,5961,140725,4210,698,141422,142074,912,6,91077
26357,49,2570,3391,147,4410,161830,6750,8362,59018,130452
26365,176389,2523,2527,1739,480,53447,117529,67734,2995,455
26375,1137,3431,707,4663,155892,2672,7251,48142,74916,3697
26391,5986,25996,8575,473,7131,8235,6596,109853,4374,8609
26524,63876,4008,6342,111800,114396,1696,154358,388,3865,143355
26527,46578,7839,3846,30848,8043,8293,49666,3083,6344,68
26539,1218,4867,4293,5635,4239,129937,2053,133281,4334,184015
26542,26510,1292,390,6944,1235,765,79501,96832,51931,43
26547,1429,2582,59947,861,36850,4144,4608,7486,79553,6686
26555,26578,71135,5437,165639,380,31522,750,26467,67997,55253
26567,5779,7319,71668,89028,34800,31297,568,161582,98361,8908
26585,97921,4640,145150,7175,175585,1036,63768,86898,26612,4296
26603,61262,6715,63276,73160,6959,2328,134847,112623,112370,4909
26606,167790,25827,118814,1209,282,942,8911,7034,63992,848
26622,1647,4478,2736,42009,5963,55241,3161,7340,69685,3325
26629,1253,149330,8447,60516,5667,70286,5596,135885,435,3671
26504,2590,80124,2546,86000,165075,106062,133802,71899,169180,132660
26562,4005,6178,4156,698,3559,8125,3594,750,180031,143385
26523,8607,514,7041,142422,189,91414,27584,5874,7832,6119
26564,1116,7008,4517,6509,2227,83803,5856,116985,2731,26928
26681,2582,36850,79553,59947,1829,7486,4200,861,3414,123
26694,7728,25906,412,381,101962,81788,6993,3474,8959,927
26695,3235,4091,152105,1959,86290,51933,127212,6415,363,165489
26696,8645,4535,4534,6244,4334,6596,55280,3686,78836,110718
26700,6687,2172,180,2347,4218,6893,167634,54281,97836,55241
26704,3587,1474,91628,5802,1648,149380,7450,1322,4489,3536
26712,26712,52767,50658,50740,7566,8712,64716,4233,1590,7443
26713,2582,59947,4200,36850,861,7486,79553,6686,3414,1829
26726,3773,2172,8870,5843,1350,5575,6436,55241,109416,61628
26736,7482,135803,27801,4580,104129,171763,4717,2422,98503,85796
26741,133645,1215,4132,3153,277,2567,157172,5505,4929,39414
26745,2892,2108,4007,50842,60937,26778,852,7781,80590,3629
26631,1032,8838,147300,6020,80363,26928,4517,1934,1972,142558
26676,188,96829,131610,7340,74275,58295,4239,69712,4867,8366
26686,26198,5447,6650,5836,611,2843,100810,4770,3150,915
26791,3836,41571,50068,4727,55253,52042,31522,179817,58303,2202
26797,4489,62511,91628,639,2504,6324,160836,7023,7450,1836
26810,150993,89047,2546,30793,2357,140174,842,3705,1526,164375
26819,504,6515,26562,3502,90943,57274,5285,7031,8405,2992
26828,158882,43560,3969,32017,1028,158966,4109,111320,867,5818
26838,80124,2590,71899,32659,106062,199,132660,6342,4205,26965
26840,160527,63276,98633,7191,8044,86028,4572,109968,2202,44204
26861,2307,114670,2259,6631,1290,35015,122888,86960,74948,8131
26870,4623,45730,5481,7285,4688,89047,114935,147282,4816,1235
26871,6319,2054,5818,5929,45382,7010,61628,3741,4527,122884
26875,142598,3726,104078,1125,43836,31420,5881,66798,134109,3906
26900,153408,84156,332,174141,107338,52435,2512,117545,7882,49772
26903,3378,5841,1493,128736,6036,56908,96829,3753,58078,8836
50354,174737,50356,3983,62293,4014,7294,40412,5688,3671,166015
26777,3808,108078,3089,133365,8713,1545,2257,97866,2546,160573
26782,3007,59731,1582,4313,56620,1721,112290,1163,83969,143245
26965,2590,106062,132660,6342,2546,71899,80124,133802,6241,765
26985,2600,179401,97913,44731,135137,2,177285,8633,8387,6790
26999,4915,126142,61628,96917,51167,43,4359,2027,421,6310
27003,96917,38294,55995,4703,3112,4862,2660,7846,790,6158
27006,8906,91628,6324,62511,2160,7450,61350,639,1453,160836
27008,88129,152,3769,50,2260,105197,4879,102378,4146,4583
27032,93326,108188,1580,138036,2334,56156,173941,26172,60760,1497
27074,31184,55553,2117,173963,134252,46062,90343,2734,634,7844
27075,6650,410,8609,4239,140289,140267,915,100810,6898,3986
27105,25827,848,8911,1283,7312,134158,8463,2664,95307,31700
27134,2000,62394,136778,151501,95307,4035,4756,26612,6527,30848
27140,4663,4126,155892,3431,707,170399,2535,3697,1137,68932
27176,2574,6860,1836,6324,7450,91628,88697,5347,639,3384
27178,2421,2585,1428,3269,932,3358,779,7375,2420,1902
27186,149406,2327,7045,153408,2103,162578,5041,134095,141890,7564
26947,159,4262,104837,3169,3433,75813,1382,875,886,91842
27320,49647,2137,159061,2066,2021,83803,107953,104218,1682,135216
27329,2590,96563,71899,106062,132660,6342,26965,80124,5896,133802
27369,4810,1885,476,190183,2590,71899,73488,106062,93598,37857
27370,4558,2474,3900,2175,8959,53318,119167,2518,179133,143245
27373,3587,7023,6324,91628,127108,7450,2174,160836,639,113348
27397,72178,8093,88593,5872,505,141400,119141,139644,3374,31364
27420,95873,76,170,2350,143355,136016,3808,7118,26777,7012
27426,8117,7316,31445,4675,113604,165,107951,159441,165075,48001
27441,1268,55241,706,98230,1257,172887,193571,95949,2469,6887
27450,391,59336,94780,5539,94015,987,3764,48032,1437,107723
27473,27839,86817,43744,4623,335,65882,2417,80549,5679,89085
27255,51933,6415,153408,4782,5258,80572,160848,284,190213,1131
27306,3598,1303,93114,58103,321,148424,7109,56022,51357,42638
27311,161354,592,91529,3213,98124,40581,58559,2468,364,1562
27317,8712,50658,1332,8043,141810,539,4661,33145,7366,928
27549,113573,160527,114180,7175,165635,1947,98633,6185,141544,61350
27555,6005,72624,52952,115667,60069,156387,96832,25841,26676,139511
27563,2227,170551,52458,8933,229,69988,1330,4090,1341,1351
27592,161582,184641,55805,40732,6804,95761,4412,5604,69904,4662
27604,161922,98230,55241,69685,343,2172,134847,95949,4936,193571
27618,26901,58293,3725,92264,5293,5136,3079,185031,4571,122902
27619,86593,68848,5539,8711,94833,86833,44204,161634,72601,104906
27644,6944,6020,61628,7839,6380,5909,91622,3894,7285,6436
27660,172875,8533,2571,143355,6664,6368,50068,93114,169034,172881
27664,4821,131920,5357,5225,71902,116738,7895,56587,112497,116977
27674,1163,112290,136654,143245,113416,3100,56620,46723,82378,8533
27685,53808,7263,3882,6559,109416,6890,4936,2060,424,656
27692,3655,6765,1177,86290,54256,6415,1772,31000,5116,152105
27803,1696,3524,68954,7316,4371,62511,77421,8362,58964,74275
27513,2917,45442,3167,26467,5875,142420,549,70990,68872,54617
27523,50806,8609,4670,108729,2884,8575,93022,715,184931,1441
27716,4178,5414,122092,44193,990,75813,140289,8918,4697,40412
27721,31522,25886,1035,4727,2392,8533,2067,151501,4117,4349
27728,4661,3323,129779,1355,119167,62394,4496,4689,3197,73321
27731,595,1431,151769,2655,2018,364,1571,104457,2142,4517
27746,6820,5618,2841,2885,1014,89028,4517,1331,3433,92674
27762,94122,1639,102852,97757,6620,69469,156553,5421,76251,4734
27768,115828,85,128592,8518,3350,7147,68269,2156,7937,8195
27772,6650,34450,82378,3280,1324,61011,6763,1011,2036,6202
27773,3705,130634,60522,6280,875,1573,65037,132462,54785,137863
27776,68659,203,6636,908,5106,152173,239,63479,5246,125
27778,6820,132454,2654,74452,37729,1913,56837,73808,103980,1339
27784,111362,6645,97752,27788,55577,90405,6058,104374,4305,94777
27790,7139,107951,49286,91890,5602,63222,174727,5250,8117,5575
27801,104129,135803,148709,4717,40,4580,26736,171763,3894,7482
27705,88699,27627,67799,3198,4260,6515,1276,5625,4611,4830
27706,4990,4770,136447,2789,505,4080,320,3672,2059,8335
27830,159976,92954,3331,112290,4584,8640,1627,2281,162414,71550
27831,54503,6022,104925,26504,5678,4125,131578,3168,26947,185031
27834,1961,115170,266,74452,105197,4043,51167,3083,60735,173205
27839,43744,65882,27473,86817,335,5679,4623,2417,2548,89085
27846,6527,62293,136859,190207,5026,6775,48997,2313,86290,43928
27850,65631,74677,2202,944,46974,82684,138208,27762,143896,95218
27865,715,26308,4928,168366,164881,8008,8609,30848,92760,8575
27866,5896,7285,26965,7125,1235,71899,4205,108078,207,8458
27873,46347,6554,6306,61255,4757,4589,3680,2348,7390,413
27878,106648,4720,3167,133365,50658,1117,1076,26645,4990,1235
27882,6938,33672,3653,42734,101025,33896,4351,6692,8799,5629
27816,3836,4916,92234,118702,31522,8684,4117,6808,2202,698
27821,45062,7040,173941,54736,96114,881,58103,440,170,78103
27822,69904,48001,102993,870,3555,1389,193585,30810,25805,65261
27826,6436,3410,62553,101088,5269,3325,6344,388,81456,31692
30810,3987,1748,88785,51903,6163,3350,8518,4035,48001,84601
30816,118814,167790,3987,1230,3528,942,488,159193,1175,5929
30825,3948,82852,3743,5027,95313,3106,77421,96283,765,32298
30846,1459,7560,440,105585,26078,99636,49286,51935,8869,164917
27905,1253,7118,31522,26593,118290,64997,1262,4916,52328,2643
30749,168026,45361,4146,180497,176101,179053,1258,3334,49265,71910
30803,118814,5856,1175,3350,8609,391,3987,3587,116985,136778
30707,2774,3900,128,32058,3756,3857,151317,164375,38798,605
30745,2991,4517,74916,2655,4662,164,1127,149011,159415,30749
30818,5644,3174,140928,4912,31101,8362,242,210,3586,68954
30820,3350,62344,89028,3587,4517,55241,8609,4229,5618,149380
30994,942,412,1958,77421,4263,118814,6750,3707,1051,6203
31000,6415,93320,86290,363,61348,4782,136859,3569,100397,78746
31030,34326,195,56908,128838,7781,8458,1236,2388,6217,615
31049,2557,88785,4211,1175,101415,2266,116724,4085,83803,58975
31101,1432,1963,118862,3769,7031,44204,8117,26612,59016,40
31114,55080,8609,170551,2546,1187,179,84950,5951,4470,7285
31116,5721,7023,122906,5012,1453,103085,6691,1981,2966,3556
31123,523,26612,2544,6810,2912,1945,3435,100326,68319,57326
31150,65882,6436,40955,5415,152091,89047,4054,5853,990,84844
31162,6186,6271,80572,7618,4017,138798,136471,363,110553,6415
31221,65685,60397,31737,8518,5127,36708,5016,2125,34048,96917
31223,1014,4229,146,715,89028,171765,1331,542,96917,2885
30883,1235,7285,105211,5238,6860,40826,133645,4389,91126,4489
30898,2468,58295,7340,8813,98799,2453,3138,8293,2259,26704
31420,91628,147282,2750,142598,4086,7344,6344,3726,52831,94405
31422,6812,2540,52279,6994,2771,2504,26147,83910,73266,4610
31424,62299,114246,1284,177,71033,3387,1845,26765,26303,6938
31433,2156,128520,77421,171,3350,2572,6631,6944,6178,67087
31437,2590,106062,26965,6342,132660,71899,80124,5896,133802,73488
31445,2307,3740,114670,2259,39231,44399,7028,1473,1290,6631
31522,4916,4117,4349,41571,8684,118702,3836,92234,1253,2202
31545,3537,1262,5285,8340,4646,6751,93840,5156,3198,4395
31590,461,448,2395,4228,1696,135436,8798,6789,6774,49130
31610,2020,6434,44555,7245,26612,6584,1366,55253,6093,8575
31658,25940,136778,7742,1731,5071,78116,141818,715,8609,6971
31664,2582,7486,25827,59947,2125,79553,4200,364,31700,36850
31297,2174,2629,3112,96917,1440,75395,4124,4321,2312,48150
31309,25827,3111,26198,3791,40,6751,79946,8043,3894,84615
31367,2587,1331,1249,1483,2350,96917,74275,3106,1997,89028
31700,25827,5896,95307,7255,8463,848,3501,8911,62553,2917
31702,3569,112290,1721,5059,6860,7117,3751,2571,2459,5258
31851,65588,48638,102852,74075,27762,4505,347,6662,88405,1581
31867,2956,7368,2460,5409,114246,2459,2073,5963,2741,85399
31903,141810,70286,2512,77421,4517,107159,2020,5646,111913,3350
31909,7457,7982,53993,54785,1982,97921,27480,1961,3983,1117
31921,147326,4562,2414,8774,73017,147286,3284,6581,135288,8773
31923,552,4756,7720,1801,90403,4653,43,7251,25946,4517
31952,2227,481,22,8236,67799,3238,118814,7134,2178,391
32009,1798,8362,7619,56908,3268,77421,68954,6944,40962,58078
32011,707,1137,155892,160872,4663,2672,3431,74916,139717,170399
32017,26554,59667,33639,3969,4109,131920,5650,111320,114662,867
32022,3836,2890,5152,27816,68157,141890,8045,9018,62437,52319
31692,312,514,5909,4581,68347,184,173205,3410,27826,6324
31696,158238,707,90890,4663,269,2672,155892,1137,3697,74916
32291,48043,8293,290,112290,5528,40826,138702,391,84374,2396
32294,7450,639,78116,6367,7932,111817,3606,59018,175,91628
32296,4025,60760,5630,1833,45062,106916,175569,139644,8968,7439
32300,4957,166528,83349,3667,6559,5929,5313,1244,85796,99087
32302,1244,492,4117,96121,5062,81786,6669,3098,5745,8949
32314,136353,5932,6581,3002,8755,5120,85394,2566,34542,90524
32371,3735,45658,54256,1661,7228,27584,370,8183,3087,111844
32387,179133,7143,92309,116797,175781,27741,4191,1423,74275,41573
32392,1480,86290,112460,1870,81132,95307,55282,6415,982,5284
32440,55241,4374,5796,98230,95949,7573,2991,1257,193571,69685
32456,151695,7236,144210,5075,3440,6554,6306,2348,86332,6341
32116,4404,95780,148982,92674,3968,5214,1298,5213,90528,2880
32139,55721,32243,1665,64,90600,131796,4727,101741,27816,109374
32234,160422,7336,2106,134170,363,3378,115210,3794,86833,69805
32243,66943,52885,101741,51545,64,46347,61628,90600,4638,106144
32584,2350,201,95313,1162,3106,95135,38798,3604,2939,765
32596,2037,2879,6297,118706,141830,32017,5720,3622,1291,4526
32598,274,117444,5564,3436,3649,58803,167790,108156,3078,3266
32632,5959,2991,521,139052,6484,64285,159061,4497,420,7007
32657,104303,109374,1959,79895,3870,7205,3094,58306,4024,88094
32666,5458,998,32469,4125,46865,5572,258,7261,1956,7054
32728,1474,5896,2546,2590,71899,97866,133802,108078,4205,80124
32770,4353,6422,118702,3879,6235,31522,715,917,8690,86028
32862,26198,4670,7037,2557,111680,109569,2743,4663,5721,73015
32511,8014,36,4392,6436,4815,6344,5275,189713,1006,76091
32515,412,7092,31660,1339,84696,563,5171,6791,2207,4297
32554,3190,1721,2537,775,6395,99191,5784,5437,2202,8493
32587,113573,85796,149380,8911,25827,4342,6296,133798,7027,3272
